Semana,ABDON BATISTA,ABELARDO LUZ,AGROLÂNDIA,AGRONÔMICA,ALFREDO WAGNER,ALTO BELA VISTA,ANCHIETA,ANGELINA,ANITA GARIBALDI,ANITÁPOLIS,ANTÔNIO CARLOS,APIÚNA,ARABUTÃ,ARAQUARI,ARARANGUÁ,ARMAZÉM,ARROIO TRINTA,ARVOREDO,ASCURRA,ATALANTA,AURORA,BALNEÁRIO ARROIO DO SILVA,BALNEÁRIO BARRA DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO GAIVOTA,BALNEÁRIO PIÇARRAS,BALNEÁRIO RINCÃO,BANDEIRANTE,BARRA BONITA,BARRA VELHA,BELA VISTA DO TOLDO,BELMONTE,BENEDITO NOVO,BIGUAÇU,BLUMENAU,BOCAINA DO SUL,BOM JESUS,BOM JESUS DO OESTE,BOM RETIRO,BOMBINHAS,BOTUVERÁ,BRAÇO DO NORTE,BRAÇO DO TROMBUDO,BRUNÓPOLIS,BRUSQUE,CAIBI,CAMBORIÚ,CAMPO ALEGRE,CAMPO ERÊ,CAMPOS NOVOS,CANELINHA,CANOINHAS,CAPINZAL,CAPIVARI DE BAIXO,CAPÃO ALTO,CATANDUVAS,CAXAMBU DO SUL,CAÇADOR,CELSO RAMOS,CHAPECÓ,COCAL DO SUL,CONCÓRDIA,CORDILHEIRA ALTA,CORONEL FREITAS,CORONEL MARTINS,CORREIA PINTO,CORUPÁ,CRICIÚMA,CUNHA PORÃ,CUNHATAÍ,CURITIBANOS,DESCANSO,DIONÍSIO CERQUEIRA,DONA EMMA,DOUTOR PEDRINHO,ENTRE RIOS,ERMO,ERVAL VELHO,FAXINAL DOS GUEDES,FLOR DO SERTÃO,FLORIANÓPOLIS,FORMOSA DO SUL,FORQUILHINHA,FRAIBURGO,GALVÃO,GAROPABA,GARUVA,GASPAR,GOVERNADOR CELSO RAMOS,GRAVATAL,GRÃO-PARÁ,GUABIRUBA,GUARACIABA,GUARAMIRIM,GUARUJÁ DO SUL,GUATAMBÚ,HERVAL D'OESTE,IBIAM,IBICARÉ,IBIRAMA,ILHOTA,IMARUÍ,IMBITUBA,IMBUIA,INDAIAL,IOMERÊ,IPIRA,IPORÃ DO OESTE,IPUAÇU,IPUMIRIM,IRACEMINHA,IRANI,IRATI,IRINEÓPOLIS,ITAIÓPOLIS,ITAJAÍ,ITAPEMA,ITAPIRANGA,ITAPOÁ,ITUPORANGA,ITÁ,IÇARA,JABORÁ,JACINTO MACHADO,JAGUARUNA,JARAGUÁ DO SUL,JARDINÓPOLIS,JOAÇABA,JOINVILLE,JOSÉ BOITEUX,JUPIÁ,LACERDÓPOLIS,LAGES,LAGUNA,LAJEADO GRANDE,LAURENTINO,LAURO MÜLLER,LEBON RÉGIS,LINDÓIA DO SUL,LONTRAS,LUIZ ALVES,LUZERNA,MACIEIRA,MAFRA,MAJOR GERCINO,MAJOR VIEIRA,MARACAJÁ,MARAVILHA,MAREMA,MASSARANDUBA,MATOS COSTA,MELEIRO,MIRIM DOCE,MODELO,MONDAÍ,MONTE CARLO,MONTE CASTELO,MORRO DA FUMAÇA,MORRO GRANDE,NAVEGANTES,NOVA ERECHIM,NOVA ITABERABA,NOVA TRENTO,NOVA VENEZA,NOVO HORIZONTE,ORLEANS,OTACÍLIO COSTA,OURO,OURO VERDE,PAIAL,PAINEL,PALHOÇA,PALMA SOLA,PALMITOS,PAPANDUVA,PARAÍSO,PASSO DE TORRES,PASSOS MAIA,PAULO LOPES,PEDRAS GRANDES,PENHA,PERITIBA,PESCARIA BRAVA,PETROLÂNDIA,PINHALZINHO,PINHEIRO PRETO,PIRATUBA,PLANALTO ALEGRE,POMERODE,PONTE ALTA DO NORTE,PONTE SERRADA,PORTO BELO,PORTO UNIÃO,POUSO REDONDO,PRAIA GRANDE,PRESIDENTE CASTELLO BRANCO,PRESIDENTE GETÚLIO,PRESIDENTE NEREU,PRINCESA,QUILOMBO,RIO DAS ANTAS,RIO DO CAMPO,RIO DO OESTE,RIO DO SUL,RIO DOS CEDROS,RIO FORTUNA,RIO NEGRINHO,RIQUEZA,RODEIO,ROMELÂNDIA,SALETE,SALTINHO,SALTO VELOSO,SANGÃO,SANTA CECÍLIA,SANTA HELENA,SANTA ROSA DO SUL,SANTA TEREZINHA,SANTA TEREZINHA DO PROGRESSO,SANTIAGO DO SUL,SANTO AMARO DA IMPERATRIZ,SAUDADES,SCHROEDER,SEARA,SERRA ALTA,SIDERÓPOLIS,SOMBRIO,SUL BRASIL,SÃO BENTO DO SUL,SÃO BERNARDINO,SÃO BONIFÁCIO,SÃO CARLOS,SÃO CRISTÓVÃO DO SUL,SÃO DOMINGOS,SÃO FRANCISCO DO SUL,SÃO JOSÉ,SÃO JOSÉ DO CEDRO,SÃO JOSÉ DO CERRITO,SÃO JOÃO BATISTA,SÃO JOÃO DO ITAPERIÚ,SÃO JOÃO DO OESTE,SÃO JOÃO DO SUL,SÃO LOURENÇO DO OESTE,SÃO LUDGERO,SÃO MARTINHO,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,SÃO PEDRO DE ALCÂNTARA,TAIÓ,TANGARÁ,TIGRINHOS,TIJUCAS,TIMBÓ,TIMBÓ GRANDE,TREVISO,TREZE DE MAIO,TREZE TÍLIAS,TROMBUDO CENTRAL,TRÊS BARRAS,TUBARÃO,TUNÁPOLIS,TURVO,UNIÃO DO OESTE,URUSSANGA,VARGEM,VARGEM BONITA,VARGEÃO,VIDAL RAMOS,VIDEIRA,WITMARSUM,XANXERÊ,XAVANTINA,XAXIM,ZORTÉA,ÁGUA DOCE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,ÁGUAS MORNAS,SÃO CRISTOVÃO DO SUL,GRÃO PARÁ,SANTA ROSA DE LIMA,VITOR MEIRELES,HERVAL D`OESTE,LAURO MULLER,PRESIDENTE CASTELO BRANCO
2023-06-11,0,2,0,0,0,0,0,0,0,0,1,0,3,26,2,0,0,0,0,0,0,0,11,7,0,10,0,0,0,8,0,0,0,21,41,0,0,0,0,11,0,0,0,0,5,2,7,0,0,0,6,0,1,0,0,0,0,1,0,2,0,3,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,2,31,0,0,0,0,0,4,12,14,0,0,1,2,2,1,0,4,0,0,1,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,7,0,4,0,3,2,0,0,0,39,2,3,231,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,34,0,11,0,0,0,0,2,0,3,2,0,0,5,0,0,1,3,0,0,13,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,7,52,0,0,4,0,0,0,0,0,0,1,8,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2023-06-18,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,2,8,7,3,0,0,0,6,0,0,0,22,15,0,0,0,0,2,0,1,0,0,1,1,15,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,78,0,0,0,0,0,3,4,8,0,0,2,0,3,0,0,1,0,0,1,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,9,12,0,1,0,0,0,0,0,0,14,0,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,2,0,0,0,0,1,1,0,0,24,0,4,1,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,10,0,0,0,0,0,0,0,12,49,0,0,5,0,0,0,1,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-25,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,0,1,12,5,2,7,0,0,0,16,0,0,0,19,46,0,0,0,0,10,0,1,0,0,8,4,17,0,0,0,1,0,2,0,0,0,0,3,0,11,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,0,0,0,101,1,0,0,0,0,6,16,17,0,0,2,0,3,0,0,6,0,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,10,9,1,3,0,1,3,0,0,0,34,0,1,242,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,67,0,9,1,0,1,0,1,0,13,2,0,0,1,0,0,0,2,0,0,15,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,26,0,0,0,0,1,0,0,5,57,0,0,11,0,2,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2023-07-02,0,3,0,0,0,1,0,0,0,0,1,0,1,17,0,0,0,1,0,0,0,1,8,13,0,9,0,0,0,11,0,2,0,14,33,0,2,0,0,13,0,0,0,0,5,0,13,0,0,0,2,0,3,0,0,1,0,3,0,7,0,5,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,6,10,9,0,0,1,1,0,5,0,5,0,0,1,5,1,4,0,14,0,0,0,0,0,3,0,0,0,0,7,16,1,3,0,0,1,0,0,0,30,0,2,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,5,0,0,0,0,8,1,5,0,0,0,0,0,0,0,2,0,23,0,2,0,0,0,0,0,0,10,0,0,0,6,0,0,0,2,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,6,3,0,2,1,0,13,0,0,0,0,7,0,0,45,40,0,0,10,0,0,0,2,3,0,0,13,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,14,0,16,1,0,2,1,0,0,0,0,0,0,0,0
2023-07-09,0,3,0,0,0,1,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,2,9,3,13,9,0,0,0,7,0,0,0,10,30,0,0,0,0,5,1,2,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,9,5,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,1,0,0,7,15,1,5,0,0,5,0,0,0,32,0,1,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,2,0,0,0,0,0,1,0,0,22,0,4,0,0,2,0,1,0,8,1,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,9,0,0,0,0,3,0,0,10,43,0,0,5,0,1,0,5,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0
2023-07-16,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,11,3,7,0,0,0,4,0,0,0,14,14,0,1,0,0,4,0,0,0,0,0,0,24,0,0,0,1,0,1,0,0,1,0,1,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,48,0,1,0,0,0,1,0,3,0,0,1,1,3,0,0,7,0,1,0,3,0,5,0,2,0,0,0,0,0,0,0,1,0,0,4,12,0,3,0,2,0,0,0,0,9,4,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,2,0,0,22,25,2,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,9,1,0,2,2,0,0,0,0,0,0,0,0
2023-07-23,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,8,0,0,0,8,31,0,1,1,0,2,0,0,0,0,1,2,2,0,0,0,3,0,1,0,0,2,0,2,0,5,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,76,0,0,0,1,0,4,6,2,0,0,1,0,1,0,0,3,0,0,0,2,0,1,0,6,0,0,0,0,1,0,0,0,0,0,4,5,2,2,0,0,0,1,0,0,20,0,2,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,18,20,2,0,6,0,0,0,2,1,0,1,12,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0
2023-07-30,0,2,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,1,6,3,5,0,0,0,6,0,0,0,6,24,0,2,0,0,6,0,0,0,0,2,1,10,0,0,1,3,0,1,1,0,2,2,1,0,1,0,0,3,3,0,0,0,2,2,0,0,0,1,0,0,3,0,0,0,0,48,0,0,0,0,0,5,3,7,0,0,1,2,1,2,0,2,0,0,1,5,0,0,0,5,0,0,1,0,2,1,0,0,0,0,1,13,1,2,0,0,0,0,0,0,25,0,2,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,1,0,1,0,1,0,0,0,2,0,0,17,0,5,1,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,17,24,0,0,2,0,0,0,4,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,8,2,0,1,0,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,2,1,1,7,0,0,0,3,0,1,0,7,17,0,3,0,0,4,0,0,0,0,5,3,6,0,3,0,0,0,1,0,0,0,0,2,0,2,0,7,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,21,0,0,0,0,2,2,0,12,0,0,1,4,2,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,8,2,5,0,0,0,0,0,0,23,3,1,150,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,33,0,4,0,0,0,0,0,0,7,3,0,0,1,0,0,2,1,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,4,1,0,0,0,0,0,0,0,3,2,0,5,0,0,7,1,0,0,0,2,0,0,25,34,3,0,3,0,8,0,2,0,0,3,9,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,4,0,0,0,0,0,0,0,0,0
2023-08-13,0,1,0,0,0,0,0,0,0,0,2,0,0,24,1,0,0,3,0,0,0,0,2,10,0,5,0,1,0,5,0,0,0,10,22,0,1,0,0,4,1,0,0,0,3,4,13,0,0,0,5,0,0,0,0,0,0,4,0,0,0,4,1,1,0,0,0,1,5,0,0,0,0,0,0,5,0,0,0,0,110,1,0,0,3,1,6,6,15,0,0,0,1,3,0,0,6,0,0,0,4,0,1,0,8,0,0,0,0,1,0,0,1,0,0,5,12,2,2,0,0,0,0,0,0,20,0,0,283,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,14,0,1,0,0,0,0,1,0,0,0,0,10,0,0,1,0,1,0,0,0,1,0,0,16,0,6,1,0,4,0,1,0,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,11,0,0,2,0,1,0,0,23,29,0,0,4,0,1,0,2,1,0,1,12,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,5,0,0,0,0,0,0,0,0,0
2023-08-20,0,2,0,0,0,0,0,0,0,0,1,0,0,23,2,0,0,1,0,0,0,0,4,2,3,16,0,0,0,4,0,0,0,9,40,0,3,0,0,9,0,0,0,0,2,0,5,0,0,0,5,1,2,0,0,1,0,2,0,0,0,3,0,5,0,0,0,1,2,1,0,0,0,0,0,4,0,1,0,0,91,0,0,0,0,0,7,5,7,0,0,3,2,7,0,2,3,0,0,0,6,0,1,0,12,0,0,0,0,1,1,0,0,0,0,4,6,2,1,0,0,1,0,1,0,17,3,0,246,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,28,0,2,0,1,1,0,0,0,11,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,3,0,0,14,38,0,0,7,0,0,0,0,0,0,0,7,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,2,1,0,0,0,0,0,0,0,0
2023-08-27,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,5,0,0,0,9,27,0,2,0,0,7,0,1,0,0,3,3,15,0,0,0,1,0,2,0,0,0,0,2,0,2,0,2,2,4,0,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,80,0,0,0,0,0,4,5,5,0,0,2,1,0,0,0,2,0,0,0,3,0,1,0,6,0,0,0,4,1,0,0,0,0,0,3,5,2,2,0,0,1,0,0,0,15,0,0,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,10,0,5,0,0,0,0,2,0,4,0,0,0,3,0,0,0,1,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,2,0,0,17,32,1,0,3,0,0,0,0,3,0,1,13,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0
2023-09-03,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,6,5,10,8,0,0,0,3,0,1,0,8,47,0,3,0,0,3,0,0,0,0,1,1,5,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,39,0,0,0,0,0,2,4,5,0,1,3,2,3,0,0,4,0,0,0,3,1,2,0,6,0,0,0,2,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,18,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,1,0,1,0,0,0,0,0,0,2,0,17,1,2,0,0,0,1,1,0,12,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,1,0,0,1,0,0,2,13,0,0,7,0,0,0,2,2,0,1,14,0,0,0,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,2,0,0,0,0,0,0,0,0
2023-09-10,0,3,0,0,0,1,4,0,0,0,0,0,0,25,1,0,0,1,0,0,0,0,4,10,6,12,0,0,0,5,0,3,0,19,57,0,2,1,0,7,0,0,0,0,3,4,6,0,2,1,2,1,4,0,0,0,0,2,0,7,0,16,1,0,0,0,4,0,4,0,0,1,0,0,0,5,0,0,0,0,72,0,0,0,0,4,6,9,6,0,0,2,4,6,3,0,8,0,0,0,2,0,1,0,14,0,1,1,1,4,2,0,0,1,0,8,9,2,3,0,1,1,0,0,0,13,0,1,298,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,11,3,2,2,0,2,0,0,1,0,0,0,34,0,3,0,1,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,1,5,0,4,0,0,0,0,0,0,0,0,3,6,1,0,1,0,3,1,0,1,0,10,0,1,22,31,0,0,9,0,0,0,0,0,0,2,9,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,9,1,0,4,0,0,0,0,0,0,0,0,0
2023-09-17,0,6,0,0,0,3,1,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,6,6,4,11,0,0,0,3,0,0,0,10,40,0,3,0,0,10,0,0,0,0,5,5,6,0,0,3,2,0,6,0,0,1,1,0,0,4,0,3,0,2,0,0,3,0,4,2,0,1,0,0,0,5,0,1,0,0,61,0,0,0,0,0,6,16,7,0,0,3,0,5,2,0,5,0,0,0,4,0,0,0,7,0,0,0,1,3,0,0,1,0,0,2,10,0,8,0,0,0,0,0,0,9,0,1,274,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,36,1,5,0,0,2,0,0,0,13,0,0,0,4,0,0,0,2,0,0,13,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,3,2,4,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,6,3,1,0,0,8,0,0,14,30,0,0,8,0,1,0,3,4,0,0,12,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,7,1,11,1,0,1,1,0,0,0,0,0,0,0,0
2023-09-24,0,4,0,0,0,2,2,0,0,0,1,0,3,52,3,0,0,2,0,0,0,0,7,11,7,8,0,0,0,27,0,1,0,18,72,0,4,0,0,4,0,0,0,0,12,3,24,0,2,0,2,0,10,0,0,5,0,7,0,4,0,21,0,0,0,0,3,0,7,1,0,0,6,0,0,5,0,1,0,0,50,2,0,0,0,2,4,14,8,0,0,4,1,7,1,0,1,0,0,2,5,0,0,0,18,0,1,0,1,4,2,1,0,0,0,5,17,7,4,0,0,1,0,0,0,22,0,9,363,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,6,0,0,0,0,0,1,3,0,0,0,0,12,4,3,5,0,0,0,0,2,1,0,0,47,0,10,0,2,2,1,1,0,7,0,0,0,4,0,4,0,3,0,0,19,1,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,1,1,2,3,0,3,2,1,0,0,1,0,1,45,41,2,0,11,0,1,0,3,0,0,2,15,0,0,0,1,7,5,0,0,0,0,1,0,1,0,0,2,0,0,4,2,1,2,0,4,3,21,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-01,0,3,0,0,0,0,1,0,0,0,1,0,0,31,1,0,0,3,0,0,0,0,13,12,1,20,0,0,1,3,0,0,0,21,47,0,5,0,0,12,1,1,0,0,16,4,8,0,3,1,0,0,1,0,0,2,1,2,0,3,0,21,0,5,1,0,2,0,1,1,0,2,3,0,0,5,0,1,0,0,64,0,0,0,0,0,7,11,6,0,0,4,4,5,1,1,7,0,0,2,4,0,1,0,8,0,0,1,0,3,0,0,1,0,0,6,15,4,8,0,0,0,2,0,0,29,0,2,297,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,19,1,9,0,1,2,0,2,0,4,1,0,0,3,0,0,0,1,0,0,20,2,0,0,1,0,0,0,6,0,0,0,1,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,5,1,0,2,0,5,0,0,34,44,0,0,15,0,1,0,3,2,0,0,15,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,3,9,1,0,1,0,0,0,0,0,0,0,0,0
2023-10-08,0,1,0,0,0,2,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,8,0,10,0,2,0,5,0,1,0,10,48,0,0,0,0,7,0,1,0,0,6,2,15,0,0,1,5,0,8,0,0,0,0,3,0,0,0,4,5,0,0,0,2,0,3,0,0,0,0,0,0,5,0,1,0,0,55,0,0,0,1,0,5,9,11,0,0,2,2,3,4,3,3,0,0,1,3,0,0,0,6,0,0,0,3,2,0,0,1,0,0,2,13,2,4,1,0,0,1,0,0,22,0,4,242,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,1,4,0,0,0,0,9,5,0,3,0,2,0,0,0,2,0,0,22,0,12,0,1,0,0,1,0,8,1,0,0,2,0,0,2,0,0,0,4,2,0,0,2,0,0,1,4,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,4,2,0,1,0,0,4,1,0,0,0,13,0,4,18,22,1,0,4,0,0,0,6,0,0,2,11,0,0,0,2,6,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,5,1,16,0,1,6,2,0,0,0,0,0,0,0,0
2023-10-15,0,4,0,0,0,1,1,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,4,8,1,12,0,0,0,8,0,0,0,13,46,0,3,0,0,6,0,0,0,0,5,2,2,0,1,0,2,0,1,0,0,0,0,1,0,1,0,4,0,2,0,0,1,0,2,1,0,1,1,0,0,3,0,1,0,4,89,0,0,0,1,0,6,8,9,0,0,2,2,3,2,0,2,0,0,1,4,0,1,0,13,0,0,0,3,3,0,0,1,0,0,2,9,4,3,0,0,0,0,0,0,11,0,5,214,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,41,0,7,0,2,1,0,0,0,5,0,0,0,2,0,1,1,2,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,8,0,0,0,0,1,0,1,25,22,2,0,6,0,1,0,3,0,0,2,7,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,3,0,1,2,0,1,0,0,0,0,0,0,0
